"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"757",311,15313916,482.3,1,889.3,546,46,8.22,498,15313961
"758",205,15314185,348.7,1,494.9,510.5,26,2.87,509.2,15314210
"759",52,15314558,381.4,1,361,509.5,9,0.43,517.1,15314566
"760",477,15314668,1321,1,386.9,513.4,61,18.52,485.8,15314728
"761",200,15314986,1451.6,1,1319.8,500.7,27,2.63,512.1,15315012
"762",134,15315344,1417.7,1,1467.5,504.1,24,1.1,528.3,15315367
"763",581,15315513,443.4,1,1414.9,529.7,59,19.22,519.2,15315571
"764",208,15315810,375.1,1,458.7,527.3,31,1.65,533.9,15315840
"765",533,15315996,1438.2,1,369.8,537.5,64,20.99,523.5,15316059
"766",254,15316502,1249.7,1,1437.8,525.2,27,3.85,567.2,15316528
"767",111,15316794,1201.7,1,1222.5,585.1,27,0.43,581.3,15316820
"768",189,15317062,1003.4,1,1181.7,579.8,40,3.73,534.7,15317101
"769",191,15318212,877.4,1,995.6,545.1,25,2.45,523.4,15318236
"770",174,15319608,892.3,1,956.5,531.8,30,1.34,546.4,15319637
"771",1589,15320094,884.1,1,913.1,572.3,172,0.59,568.9,15320265
"772",238,15320819,756,1,906.1,568,39,3.54,480.8,15320857
"773",215,15321875,866.2,1,732.3,498.4,27,2.87,544.2,15321901
"774",39,15322726,888.1,1,886.9,544.9,8,0.28,558.6,15322733
"775",450,15323215,401.4,1,894.2,555.4,56,9.94,484.7,15323270
"776",532,15323511,1330.5,1,397.4,496,59,18.5,485.4,15323569
"777",185,15323814,1402.4,1,1329.6,485.4,24,2.03,555.1,15323837
"778",339,15324474,951.5,1,1375,551.7,52,8.53,574,15324525
"779",264,15324928,645.9,1,957.1,584.8,49,6.36,634.4,15324976
"780",179,15325247,546.7,1,674.2,634.8,38,4.12,796.3,15325284
"781",207,15325691,797.4,1,574,792,48,5.3,649.6,15325738
"782",65,15326225,829,1,801.4,644.9,11,0.6,633.8,15326235
"783",147,15326841,768.5,1,813.4,636.9,29,1.2,598.5,15326869
"784",175,15327182,867.3,1,759.8,602,24,2.18,592.5,15327205
"785",73,15327546,868.5,1,887.7,560.3,20,0.4,564.3,15327565
"786",150,15328115,957.1,1,885.3,554.5,23,1.54,579,15328137
"787",194,15328686,855.3,1,965.3,593.5,23,2.24,588.6,15328708
"788",59,15329565,879.9,1,896.3,568.9,19,0.35,563.9,15329583
"789",65,15329929,904.1,1,874.6,563.7,11,0.6,560.7,15329939
"790",402,15330112,443.8,1,899.8,559.3,56,9.28,477,15330167
"791",516,15330503,1370.9,1,440,484.6,60,18.47,487.7,15330562
"792",469,15331348,543.4,1,1325.2,495.8,77,15.66,547.2,15331424
"793",219,15332485,790.6,1,541.1,531.4,45,5.03,515.1,15332529
"794",268,15332783,1054,1,814,531.7,41,4.89,516,15332823
"795",147,15333270,946.7,1,1054.2,544.8,22,2.19,553.6,15333291
"796",1420,15333994,571.7,1,895.3,554.4,185,6.64,617.1,15334178
"797",1567,15334519,822.5,1,624.8,574.6,189,3.99,563.1,15334707
"798",196,15335767,901,1,974,537.6,33,1.49,540.6,15335799
"799",203,15336409,767.9,1,887.7,555.6,25,2.44,564.9,15336433
"800",193,15336630,891.6,1,772,566.2,25,2.43,576.1,15336654
"801",141,15336938,954.6,1,884.4,567.2,24,1.47,551.2,15336961
"802",360,15337052,1284,1,962,546.5,49,6.53,524.6,15337100
"803",595,15337331,281.7,1,1303.5,531.1,81,20.13,476.2,15337411
"804",554,15337616,1382.5,1,301,477.3,72,21.23,497.7,15337687
"805",133,15338027,1332.7,1,1397.2,509,22,1.32,495.5,15338048
"806",238,15338455,1269.5,1,1326.6,497.7,28,3.25,647.1,15338482
"807",198,15338792,1349.2,1,1270,635.1,31,3.33,491.2,15338822
"808",545,15339368,448.1,1,1351.9,513.7,68,17.97,569.8,15339435
"809",310,15339848,1142.2,1,449.9,577,86,13.87,649.9,15339933
"810",818,15340499,952.6,1,1152.3,663.4,293,4.85,532.8,15340791
"811",450,15341630,960,1,988.8,537.1,222,0.59,541.8,15341851
"812",310,15342427,1224.6,1,952.8,536.1,42,5.55,567.6,15342468
"813",474,15342631,854.1,1,1213.7,562.3,36,7.3,536.1,15342666
"814",104,15343236,899.7,1,855.4,558.7,21,0.91,565.3,15343256
"815",113,15343455,873,1,894.5,560.3,27,0.51,547.5,15343481
"816",387,15343926,465,1,861.4,559.6,51,7.95,548.7,15343976
"817",65,15344241,462.9,1,461.5,549.6,17,0.72,514.1,15344257
"818",464,15344350,1222.4,1,466.6,517.9,53,15.11,492.1,15344402
"819",159,15344705,1234.2,1,1240,487.2,23,1.67,568.5,15344727
"820",533,15344975,452.1,1,1243.9,555.6,64,15.84,493.5,15345038
"821",302,15345631,910.3,1,451.7,506.9,49,9.35,594.1,15345679
"822",265,15346301,1221.5,1,930.6,607.3,42,5.9,631,15346342
"823",283,15347171,1040.9,1,1208.6,633.2,25,3.43,608.4,15347195
"824",202,15347815,891.2,1,1011.3,599.6,25,2.46,582.4,15347839
"825",197,15348407,1022.1,1,889.2,566.9,26,2.7,568.5,15348432
"826",60,15348845,1004.8,1,1017.3,568,20,0.26,566.7,15348864
"827",82,15349763,860.7,1,870,568.2,23,0.24,575.7,15349785
"828",435,15349936,853.2,1,859.4,591.4,160,0.19,598.3,15350095
"829",137,15350581,790.8,1,871.6,542.8,22,1.64,541.9,15350602
"830",245,15351372,494.3,1,812.2,553.4,43,6.42,516.3,15351414
"831",151,15351628,403.3,1,502.2,514.2,23,1.96,504.5,15351650
"832",504,15351928,1252.1,1,411.6,508.5,54,16.73,524.7,15351981
"833",182,15352267,1355,1,1261.1,527.4,22,1.9,540.4,15352288
"834",535,15352626,445.7,1,1353,543.3,73,18.01,512.8,15352698
"835",145,15353046,600.6,1,450.3,521.4,35,2.99,526,15353080
"836",49,15353385,614.6,1,610.4,523.1,12,0.5,547,15353396
"837",252,15353624,407,1,604.7,552.5,32,4.03,507.3,15353655
"838",483,15353860,1374.5,1,419.6,513.5,62,18.9,539.5,15353921
"839",283,15354359,1109,1,1390.4,541,43,5.68,514.8,15354401
"840",340,15357090,861.8,1,1050.9,530.1,38,3.87,553.9,15357127
"841",315,15358282,443.8,1,849.5,549.7,45,8.15,513.9,15358326
"842",501,15358540,1328.3,1,460.1,532.7,66,17.35,465.2,15358605
"843",620,15358732,451.2,1,1352.9,468.3,67,17.94,524.3,15358798
"844",180,15359419,694.7,1,457.6,539.7,43,4.95,613.2,15359461
"845",55,15360323,727.9,1,705,600.9,9,0.47,603.9,15360331
"846",107,15360574,817.4,1,746.5,598.3,20,1.44,593.4,15360593
"847",187,15360847,994.1,1,857.3,571.7,25,2.84,599.5,15360871
"848",220,15361344,862.1,1,1040.1,595.8,30,3.69,559.9,15361373
"849",110,15361959,903.7,1,848.5,549.9,18,1.15,561.6,15361976
"850",40,15364097,896.5,1,884.4,548.6,6,0.25,549,15364102
"851",115,15364895,861.1,1,894.5,562.5,29,0.73,549.5,15364923
"852",250,15365136,574.4,1,850.9,551.9,43,5.63,514.9,15365178
"853",470,15365300,1281.2,1,580.2,530.6,61,14.05,547.4,15365360
"854",599,15365476,473.2,1,1305,549,65,16.58,519.7,15365540
"855",58,15365863,471.5,1,485.2,526.2,17,0.36,514.8,15365879
"856",57,15366414,501.8,1,481.5,516.7,19,0.92,557.2,15366432
"857",180,15366661,699.1,1,500.6,563.2,40,3.97,566.9,15366700
"858",193,15367694,939.8,1,715.4,535.5,44,4.57,517.3,15367737
"859",251,15367938,1280.9,1,946.7,515.1,48,6.77,510.6,15367985
"860",330,15368515,952.6,1,1275.2,517.3,44,6.54,501.8,15368558
"861",225,15369475,814.1,1,951.3,520.9,25,2.8,512.2,15369499
"862",41,15369911,834.9,1,823.6,503.7,6,0.23,505.8,15369916
"863",179,15370137,947,1,830.5,496.7,25,2.39,510.6,15370161
"864",51,15370703,970.5,1,948.4,522.3,10,0.46,526.1,15370712
"865",210,15370904,866.4,1,977.8,517.4,25,2.4,555.3,15370928
"866",127,15371627,963.8,1,894.7,566.8,24,1.44,551.7,15371650
"867",319,15371965,1325.9,1,959.7,545.6,55,7.41,522.4,15372019
"868",633,15372174,447,1,1339.9,521.4,67,17.78,475.3,15372240
"869",116,15372547,534.8,1,465.6,486.9,19,1.38,487.3,15372565
"870",1460,15373082,1494.6,1,545.1,486.6,243,18.87,432.9,15373324
"871",215,15373454,1648.8,1,1488.2,424.1,27,3.17,448.7,15373480
"872",222,15373750,1461,1,1689.5,428.6,41,4.45,428,15373790
"873",365,15373895,1111.6,1,1473.7,428.7,47,7.73,301.6,15373941
"874",521,15374207,973.1,1,1113.1,323.9,220,9.3,757.2,15374426
"875",252,15374969,1369.5,1,980,713.9,52,7.8,745.9,15375020
"876",303,15375062,1658.7,1,1370.2,753,39,6.06,876.1,15375100
"877",110,15375310,1713.7,1,1637.9,863,23,1.46,847.4,15375332
"878",282,15375533,1999.9,1,1682.4,843.8,43,7.23,1079.5,15375575
"879",528,15375824,921.6,1,1984.8,1074.1,76,22.31,557.1,15375899
"880",1151,15376331,943.9,1,963.1,607.3,132,0.52,624.5,15376462
"881",240,15376832,1013,1,947.3,628.6,148,1.34,635.9,15376979
"882",234,15377658,894.4,1,1022,606.2,27,2.82,551.7,15377684
"883",60,15378009,919.4,1,890,569.8,13,0.6,571.3,15378021
"884",59,15378331,906.4,1,907.7,569.1,18,0.38,550.6,15378348
"885",357,15378842,412.8,1,903.3,543.8,47,9.91,474.5,15378888
"886",491,15379368,1312.3,1,419.7,477.6,68,17.75,482.3,15379435
"887",217,15379739,1459.1,1,1332.9,501.5,24,2.55,522.2,15379762
"888",593,15379958,451.8,1,1463.5,526.1,61,20,616.7,15380018
"889",177,15380253,421.4,1,455.1,615.7,30,2.47,497.8,15380282
"890",233,15380854,644.2,1,430.4,497.7,42,5.05,632.4,15380895
"891",433,15381125,1155.8,1,664,640.2,168,9.97,707.1,15381292
"892",1357,15381498,738.7,1,1179.6,652.7,239,8.88,671.6,15381736
"893",296,15381936,1354,1,758.7,645.8,245,12.04,571,15382180
"894",350,15382555,824.1,1,1382.1,581.1,60,11.36,494,15382614
"895",183,15384635,898.7,1,817,522.8,24,1.93,570.8,15384658
"896",72,15385034,903.7,1,905.2,565.6,24,0.11,560.4,15385057
"897",90,15385390,936.7,1,896.7,566.4,20,0.88,549.9,15385409
"898",324,15385682,1329.1,1,938.5,541.2,44,7.98,484.6,15385725
"899",629,15385912,456.7,1,1330.5,486.2,73,17.39,485,15385984
"900",281,15390085,1070,1,471.7,461.7,71,12.02,481.9,15390155
"901",239,15390414,945.8,1,1077,490.3,25,2.68,484.4,15390438
"902",234,15391442,838.5,1,936.3,490.8,35,2.17,532.6,15391476
"903",133,15391672,867.5,1,821.1,541,29,0.94,542.6,15391700
"904",178,15392343,827.1,1,887.6,546.8,33,1.54,501.4,15392375
"905",226,15392554,491.8,1,818.8,500.9,45,6.66,447.3,15392598
"906",497,15392795,1293.7,1,508,452.3,63,15.74,475.8,15392857
"907",184,15393112,1405.8,1,1330.1,488.6,25,2,553.2,15393136
"908",455,15399146,860,1,1259,564.5,38,8.09,536.4,15399183
"909",384,15400546,487.2,1,899.7,551.6,51,8.29,525.6,15400596
"910",471,15400808,1298.5,1,477.4,531.6,57,16.37,522.5,15400864
"911",217,15401093,1448.3,1,1310.9,518.2,26,2.79,545.2,15401118
"912",532,15401180,599.1,1,1443.5,538.3,56,16.81,523.1,15401235
"913",169,15401497,524.4,1,613.4,528.5,22,1.81,512.2,15401518
"914",264,15401788,355.3,1,530,516,27,3.77,593.1,15401814
"915",545,15402036,1428,1,352.5,606.9,63,21.14,532.3,15402098
"916",125,15402531,1483.1,1,1428.8,537.2,21,1.33,576.5,15402551
"917",84,15402997,1420.3,1,1453.6,564.3,19,0.73,579.5,15403015
"918",273,15403240,1201.4,1,1420.9,588,40,4.4,604.3,15403279
"919",145,15404211,1095.1,1,1177.6,599.5,20,1.67,597.7,15404230
"920",81,15405392,1050.1,1,1067.6,560.2,22,0.38,566.2,15405413
"921",443,15407312,504.4,1,1021.6,566.5,56,10.44,515.7,15407367
"922",470,15407597,1266,1,494.2,531.7,54,15.43,510.4,15407650
"923",561,15408066,428.5,1,1286.4,519.1,57,17.07,507.3,15408122
"924",329,15413048,826.5,1,471.1,483.6,50,7.16,514.5,15413097
"925",63,15413321,884.7,1,857.2,529.7,16,0.61,541.5,15413336
"926",383,15414367,511.9,1,901.1,544.1,44,7.95,476.1,15414410
"927",463,15414633,1326,1,527.8,479.8,58,15.95,482.8,15414690
"928",172,15414940,1382,1,1348.1,483.9,25,1.79,565.1,15414964
"929",555,15415161,474,1,1383.6,557,57,18.03,542.3,15415217
"930",182,15415554,520.9,1,492.8,545.3,26,2.48,664.7,15415579
"931",1631,15415942,1119.9,1,519.7,663.8,268,12.43,510.1,15416209
"932",362,15416662,1717,1,1116.5,480.2,55,12.38,674.2,15416716
"933",413,15417196,1041,1,1701.8,666.1,72,13.45,488.5,15417267
"934",1537,15417579,845.4,1,1021.9,510.4,168,4,425.9,15417746
"935",1023,15417997,1061.1,1,866.6,426,191,5.58,617.5,15418187
"936",308,15418577,827.3,1,1065.4,574,39,4.97,518.4,15418615
"937",198,15419408,929.3,1,818.4,541.8,23,2.27,553.3,15419430
"938",396,15419871,876.3,1,1284.6,610.3,49,8.9,447.9,15419919
"939",140,15420113,910.5,1,901.4,472.5,22,1.72,555.6,15420134
"940",94,15420550,913,1,917.7,547.9,28,0.1,548.4,15420577
"941",162,15420950,858.5,1,914.7,545,30,1.19,528.5,15420979
"942",343,15421229,571.7,1,851.7,539.6,38,5.65,524.8,15421266
"943",467,15421508,1304,1,570.4,539.5,63,14.69,545.9,15421570
"944",108,15422025,1322,1,1333.2,536.2,32,0.25,531,15422056
"945",538,15422105,515.1,1,1337.7,534.6,63,16.41,517.4,15422167
"946",426,15422544,1404.2,1,512.9,533.1,66,17.72,539.2,15422609
"947",443,15423129,51.5,1,1402.3,551.9,107,27.49,1100.1,15423235
"948",263,15423411,-123.6,1,79.3,1081.3,46,3.94,1174.8,15423456
"949",307,15423585,308.7,1,-121.1,1188,53,9.83,859.4,15423637
"950",254,15423786,101.5,1,316.2,865.5,32,4.01,870.2,15423817
"951",361,15423943,705.6,1,116.7,861.8,54,12.22,628.2,15423996
"952",321,15424045,1042,1,717.7,630.5,36,6.58,599.4,15424080
"953",279,15424513,834.7,1,1055.8,596.7,40,4.71,528.1,15424552
"954",223,15425512,963,1,829,522.5,24,2.74,534.5,15425535
"955",176,15425742,899.6,1,968.4,522.4,30,1.51,494.5,15425771
"956",59,15426977,897,1,881.9,523.3,14,0.68,552.6,15426990
"957",54,15427992,880.5,1,891.4,547.5,19,0.25,542,15428010
"958",377,15428169,1372.2,1,890.4,543.3,57,9.82,470.2,15428225
"959",139,15428485,1407.1,1,1398.6,470.2,24,1.57,546.7,15428508
"960",615,15428609,511.2,1,1417.3,540.7,64,18.01,506,15428672
"961",84,15428936,485.2,1,508,522.3,23,0.78,491.1,15428958
"962",512,15429138,1427.6,1,478,496.3,60,18.83,467.3,15429197
"963",328,15429844,921.8,1,1419.6,478.8,76,10.03,485.7,15429919
"964",61,15433669,931.5,1,929.5,483.5,14,0.72,518.5,15433682
"965",70,15433940,925.9,1,940.4,522.5,18,0.39,535.1,15433957
"966",40,15434697,914.9,1,925.5,539.7,6,0.24,544.4,15434702
"967",372,15434963,461,1,910.9,536.7,43,9.03,529,15435005
"968",497,15435259,1338.4,1,477,545.8,56,17.13,526.9,15435314
"969",176,15435484,1458.4,1,1355.9,525.5,24,2.09,548.4,15435507
"970",180,15436071,864,1,1420.6,570.8,94,11.17,599.2,15436164
"971",173,15439894,943.7,1,838.5,581.6,22,2.14,587.3,15439915
"972",74,15440608,984.9,1,950.7,560.8,13,0.7,563.5,15440620
"973",116,15440789,904,1,974.6,565.8,21,1.44,559.1,15440809
"974",40,15441559,927.5,1,928.3,546.9,16,0.1,542.3,15441574
"975",276,15441846,516,1,930.6,542.9,47,8.47,472.9,15441892
"976",224,15442064,391,1,528.8,471.8,26,2.75,492.2,15442089
"977",136,15442478,322.7,1,406.4,501.8,22,1.64,506.3,15442499
"978",501,15442600,1263.9,1,332.8,507.5,61,18.46,448.8,15442660
"979",271,15442830,1474.7,1,1271.7,452.7,41,4.1,420.7,15442870
"980",104,15443156,1486.8,1,1473.9,427.9,27,0.6,454.7,15443182
"981",160,15443607,1374.3,1,1459.1,453,22,1.69,455.2,15443628
"982",1528,15443834,881.2,1,1354.9,456.5,236,9.71,542.1,15444069
"983",1024,15444447,780.9,1,938.4,503.9,204,3.23,523.9,15444650
"984",577,15444807,747,1,824.4,503.8,533,1.58,510.6,15445339
"985",318,15445546,1018.3,1,797,508.2,31,4.55,541.1,15445576
"986",198,15445972,953.2,1,1027.4,552.4,35,1.55,534.6,15446006
"987",60,15447973,887,1,889.4,561.9,19,0.12,556.4,15447991
"988",96,15448391,891.1,1,900.3,559,29,0.19,559.5,15448419
"989",447,15448693,424.7,1,875.7,561.1,53,9.04,523.3,15448745
"990",517,15449018,1337.7,1,420.9,526.9,59,18.21,489.4,15449076
"991",190,15449376,1466.4,1,1346.1,497.4,25,2.48,465.8,15449400
"992",377,15452397,916.2,1,1365.4,492.1,47,9.06,503.8,15452443
"993",169,15454566,899.1,1,962.8,524.8,30,1.36,544.5,15454595
"994",234,15455521,1224.9,1,891.8,553.5,45,6.8,513.2,15455565
"995",546,15455830,438.8,1,1219.2,518,62,15.62,463.8,15455891
"996",120,15456198,402.7,1,447.3,479.3,20,1.37,531.3,15456217
"997",194,15457198,638.3,1,406.7,532.7,41,4.65,567.9,15457238
"998",123,15459314,803.5,1,665.9,569,41,2.78,569.3,15459354
"999",435,15462452,410.8,1,830.4,570.6,42,8.46,513.5,15462493
"1000",485,15462702,1320.6,1,418.5,526,60,17.9,562.5,15462761
"1001",178,15463035,1418.3,1,1329.6,556.6,22,1.87,586.3,15463056
"1002",94,15463792,1367.4,1,1401.5,577.7,21,0.74,592.7,15463812
"1003",401,15463968,1983.2,1,1355.6,578,64,15.38,1102.2,15464031
"1004",201,15464176,1862.3,1,1974.8,1097.2,25,2,1088.2,15464200
"1005",415,15464405,1014.5,1,1902.4,1103.6,78,19.27,613.1,15464482
"1006",212,15466114,914.2,1,1000.6,641.3,31,1.81,618.6,15466144
"1007",136,15466519,895,1,918,623.5,31,0.49,616.9,15466549
"1008",64,15468144,891.8,1,887.8,595.6,18,0.95,549.6,15468161
"1009",40,15468603,923.8,1,911.1,551.9,7,0.26,554.1,15468609
"1010",155,15468869,876.2,1,921.3,539.9,31,0.93,532.9,15468899
"1011",341,15469237,530.7,1,867.4,540.2,42,6.78,530.3,15469278
"1012",199,15469487,400.1,1,535.6,531.9,26,2.68,523.1,15469512
"1013",525,15469670,1306.2,1,402,518.8,57,17.94,528.9,15469726
"1014",124,15470163,1373.8,1,1315,540.8,23,1.61,595.1,15470185
"1015",202,15470437,719.3,1,1366.8,600.8,98,12.98,644.5,15470534
"1016",1411,15470636,671.6,1,669.9,635.3,236,1.4,566.6,15470871
"1017",422,15471309,1330.9,1,692.2,555.6,64,12.92,641.5,15471372
"1018",1014,15471552,1861.5,1,1342.1,651.8,175,9.96,699.9,15471726
"1019",365,15472208,1184,1,1886.5,700.3,74,13.59,605.3,15472281
"1020",274,15472554,973.6,1,1149.7,607.6,40,3.61,579.4,15472593
"1021",161,15472864,887.5,1,984.2,572.7,23,1.98,562.6,15472886
"1022",260,15474139,691.5,1,876,533.8,39,3.85,489.5,15474177
"1023",155,15474987,883.6,1,937.7,507.7,25,1.57,562.3,15475011
"1024",148,15475239,959.8,1,893.4,564.7,23,1.36,571.5,15475261
"1025",156,15475425,903.7,1,950.2,575.3,31,0.98,562.7,15475455
"1026",69,15475689,902.1,1,891.6,568.5,19,0.61,540.6,15475707
"1027",309,15476093,561.9,1,874.6,538.2,41,6.35,503.1,15476133
"1028",179,15476310,475.3,1,579.4,506.8,26,2.13,482.1,15476335
"1029",447,15476536,1265.6,1,483.3,496,56,15.66,459.2,15476591
"1030",221,15476791,1376.3,1,1269.5,465,32,2.14,461.3,15476822
"1031",109,15477029,1408.9,1,1392.5,471.4,21,1.22,529.1,15477049
"1032",594,15477241,477.8,1,1411.5,525,58,18.51,531.9,15477298
"1033",202,15477501,592.9,1,487.1,538.2,21,2.22,503.6,15477521
"1034",444,15477837,1369.2,1,625.7,493.2,53,14.9,491.7,15477889
"1035",335,15478664,933.4,1,1369.3,491.6,52,8.82,529.3,15478715
"1036",71,15480485,963.5,1,930.3,514.5,12,0.71,524.8,15480496
"1037",163,15480802,889.8,1,972.1,515.7,25,1.68,519.2,15480826
"1038",168,15481854,898,1,948.9,520.3,31,1.17,547,15481884
"1039",46,15482469,925.1,1,906.4,555.6,9,0.38,555.1,15482477
"1040",53,15482699,911.2,1,916.8,553.6,18,0.14,550,15482716
"1041",247,15482998,560.5,1,895.8,552.4,49,6.77,527,15483046
"1042",239,15483190,422.2,1,570.2,530.6,24,2.94,522.5,15483213
"1043",518,15483386,1276.5,1,430.1,526.9,55,16.84,534,15483440
"1044",118,15483739,1332.4,1,1286.5,540.3,22,1.35,588.8,15483760
"1045",152,15484113,1475,1,1336.5,579.3,36,2.75,581.7,15484148
"1046",636,15484710,428.4,1,1439.2,588.3,160,19.9,635.3,15484869
"1047",1108,15485249,532.5,1,508,619.8,160,1.11,570.7,15485408
"1048",1389,15485855,924.1,1,559,537.3,193,7.6,632.2,15486047
"1049",259,15487172,732.1,1,894,613.4,46,3.98,503.3,15487217
"1050",323,15487685,1296.7,1,734.7,513.5,61,11.49,613.3,15487745
"1051",228,15488478,781.3,1,623,526.2,27,3.2,528.6,15488504
"1052",224,15488691,893.2,1,798.5,519.5,34,1.96,536.9,15488724
"1053",193,15489278,798.4,1,898.2,550.5,25,2.07,530.5,15489302
"1054",390,15489820,429.5,1,808.7,526.3,52,7.7,462.5,15489871
"1055",550,15490079,1365.5,1,423.6,476,67,18.69,480.4,15490145
"1056",272,15490462,1591.7,1,1398.5,490.2,29,3.83,513.8,15490490
"1057",665,15490838,383.6,1,1577,525,89,30.91,1751.8,15490926
"1058",323,15491383,553.9,1,394.9,1761.5,74,14.8,930.9,15491456
"1059",396,15491638,1226.5,1,573.8,926.3,75,16.36,429.2,15491712
"1060",270,15493671,970.4,1,1200.2,441.9,43,4.79,491.4,15493713
"1061",487,15494876,1643.4,1,954.2,498.5,81,15.32,858.9,15494956
"1062",138,15495380,852.5,1,875.1,451.3,27,1.8,535.7,15495406
"1063",194,15495571,949.2,1,843.2,550.1,25,2.16,559.8,15495595
"1064",88,15495770,901.3,1,932.5,555,20,0.66,546.6,15495789
"1065",420,15496672,503.2,1,921.1,541.8,53,8.41,524.1,15496724
"1066",159,15496857,479.9,1,492.2,539.7,21,1.79,452.6,15496877
"1067",509,15496986,1316.4,1,494.4,455.4,66,16.47,526,15497051
"1068",295,15497284,1606.9,1,1361.7,534.1,36,4.82,524.9,15497319
"1069",313,15497771,1257.4,1,1580.7,526.5,44,6.45,486.7,15497814
"1070",303,15498079,923.3,1,1245.4,494.1,45,6.55,469.9,15498123
"1071",197,15498845,792.2,1,911.3,482.1,24,2.46,501.6,15498868
"1072",204,15499382,922.6,1,802.5,495.8,24,2.49,518.8,15499405
"1073",147,15502833,907.9,1,937.8,517.3,32,0.9,549.4,15502864
"1074",170,15503405,834.3,1,908.9,551.2,29,1.72,511.8,15503433
"1075",368,15503559,492.9,1,831.7,515.3,39,6.81,497.8,15503597
"1076",415,15503888,1297.6,1,500.3,507.7,59,15.92,516.8,15503946
"1077",225,15504189,1419.2,1,1305.2,510.7,25,2.54,566.4,15504213
"1078",417,15506900,791.9,1,1319.8,550.8,53,10.7,500.3,15506952
"1079",338,15510637,529.9,1,819.6,501.5,39,5.86,473.7,15510675
"1080",491,15511168,1284.2,1,570.1,479.5,54,14.33,482.2,15511221
"1081",381,15513872,850.8,1,1229.4,485.8,49,7.78,550.1,15513920
"1082",433,15517673,455.4,1,911.3,551.4,44,9.26,476.5,15517716
"1083",69,15517920,510.1,1,474.3,473.9,13,0.71,472.9,15517932
"1084",138,15518095,426.1,1,509.1,471.2,22,1.64,471,15518116
"1085",1335,15518341,1221,1,443.4,485.7,205,16.19,726.6,15518545
"1086",303,15518655,1598.8,1,1231,712.3,45,7.28,767.7,15518699
"1087",316,15518815,1943.2,1,1603,763.2,50,6.84,904.2,15518864
"1088",177,15519000,1912.9,1,1977.6,920.5,29,2.13,1017.6,15519028
"1089",795,15519336,435.8,1,1896.6,1024.2,248,26.92,1162.2,15519583
"1090",1494,15519805,813.8,1,491.1,1131.2,213,11.6,632.8,15520017
"1091",264,15520553,1074.4,1,826.7,635.5,42,5.17,574.7,15520594
"1092",280,15521183,863.2,1,1061.5,585.6,43,4.46,492.8,15521225
"1093",47,15521561,879.9,1,861.6,514.9,9,0.38,510.3,15521569
"1094",1597,15521672,872.5,1,892.5,517.9,149,0.43,525.2,15521820
"1095",253,15522214,1136.7,1,894.9,520.3,128,4.94,546.6,15522341
"1096",114,15522646,859.5,1,822.7,478.4,27,0.88,501,15522672
"1097",119,15522909,943,1,894.3,506.2,22,1.29,546,15522930
"1098",85,15523191,921.8,1,943.3,533.2,23,0.46,527.1,15523213
"1099",180,15523516,857.7,1,916.3,532.2,31,1.27,511.1,15523546
"1100",156,15523797,915.5,1,839.4,517.2,23,1.55,521.5,15523819
"1101",385,15524035,511.6,1,901.7,523.2,53,7.85,512.5,15524087
"1102",546,15524344,1371.6,1,505.7,524.1,67,17.24,498.6,15524410
"1103",74,15524778,1401,1,1427.3,503.4,17,0.71,526.7,15524794
"1104",1304,15524916,503.1,1,1407.7,530.6,164,17.96,559.1,15525079
"1105",325,15525285,968.6,1,500.3,551.1,58,9.42,581.2,15525342
"1106",532,15525555,1397.1,1,1013.9,605.1,181,7.69,592.1,15525735
"1107",370,15525849,1870.7,1,1387.5,603.9,56,9.28,660.9,15525904
"1108",556,15526368,1299.4,1,1926.5,688.2,63,15.07,1193.3,15526430
"1109",354,15526667,1120,1,1300.4,1192,54,10.66,673.2,15526720
"1110",266,15526890,915,1,1109.2,688.7,53,5.22,520.7,15526942
"1111",315,15527587,1168.5,1,876.5,518.5,52,6.05,577.7,15527638
"1112",276,15528163,1019.9,1,1198.7,572,26,3.63,560.1,15528188
"1113",68,15528823,970.8,1,982,550.3,18,0.27,543.4,15528840
"1114",60,15529136,961.7,1,976.1,553.7,39,0.37,542.9,15529174
"1115",79,15529609,1003.5,1,962.9,535.8,20,0.86,546.8,15529628
"1116",199,15529808,913.5,1,991.5,540.6,33,1.59,546.6,15529840
"1117",152,15530792,861.9,1,915.6,552.2,31,1.16,533.5,15530822
"1118",394,15530942,470.5,1,859.9,540.3,52,7.93,473.1,15530993
"1119",523,15531221,1302,1,459,484.5,56,16.83,538.4,15531276
"1120",212,15531547,1499.8,1,1334.2,538.2,30,3.28,532.8,15531576
"1121",405,15531906,371.5,1,1497.4,532.2,90,22.11,472.3,15531995
"1122",101,15532256,395.4,1,364.9,480,22,1.35,539.7,15532277
"1123",67,15532539,379.9,1,401.7,534.5,17,0.46,543.4,15532555
"1124",108,15532748,373.4,1,380.9,529,20,1.26,466.9,15532767
"1125",1173,15532903,1100.8,1,384.6,492.9,249,14.3,531.1,15533151
"1126",863,15533324,865.2,1,1114.5,553.3,183,5.11,521.4,15533506
"1127",707,15533760,1300.1,1,872.2,506,165,8.73,563.7,15533924
"1128",333,15534184,935.2,1,1286.4,544.6,42,7.12,522.4,15534225
"1129",1528,15534778,752.5,1,960.4,566.9,148,4.29,528.6,15534925
"1130",271,15535292,957.7,1,770,506,29,3.88,541.5,15535320
