,peak_velocity,start_timestamp,end_x,eye,start_x,start_y,duration,length,end_y,end_timestamp
4164,49,15943638,866.8,L,863.3,521.9,14,0.52,546.8,15943651
4165,128,15943963,862.2,L,887.9,553.3,29,0.58,565.9,15943991
4166,66,15944198,889.5,L,866.6,574.7,18,0.49,582.6,15944215
4167,47,15944570,873.2,L,886.6,580.6,6,0.29,576.4,15944575
4168,362,15944749,515.3,L,876.2,567.5,52,7.43,488.2,15944800
4169,506,15945265,1381.7,L,496.2,495.3,56,17.61,516.4,15945320
4170,132,15945700,1394.7,L,1378.7,514.2,20,1.6,437.4,15945719
4171,1037,15945986,1184.6,L,1394.4,458.5,183,8.26,811.6,15946168
4172,1117,15946424,679.8,L,1190.8,791,222,10.21,762.3,15946645
4173,258,15947487,1008.1,L,701.4,693.6,42,6.24,648.8,15947528
4174,280,15948111,803.7,L,982.9,641.6,42,4.24,534.7,15948152
4175,103,15950491,837.1,L,800.8,548.6,21,0.74,551.8,15950511
4176,113,15951413,906.8,L,847.2,556.8,20,1.21,556.6,15951432
4177,407,15951619,465.7,L,905.7,542.2,45,8.84,522.7,15951663
4178,497,15951876,1309.7,L,479.6,540.1,56,16.59,487.6,15951931
4179,89,15952286,1362.1,L,1318.8,518.2,14,0.88,511.6,15952299
4180,50,15952607,1352.7,L,1353.7,510.9,12,0.48,487.4,15952618
4181,1360,15953346,943.9,L,1350.8,482.4,344,8.76,633.5,15953689
4182,396,15954392,986.5,L,981,641.2,167,1.66,722.7,15954558
4183,883,15956029,841.4,L,949.4,713.4,155,3.81,560.2,15956183
4184,278,15956641,1062.1,L,847.6,563.6,34,4.36,560.7,15956674
4185,61,15958336,889.6,L,865.4,546.6,9,0.51,552.2,15958344
4186,397,15958505,464.1,L,894.1,553,53,8.64,522.1,15958557
4187,462,15958914,1304.3,L,452.3,539,60,16.94,553.2,15958973
4188,175,15959312,1216.4,L,1288.6,561.1,23,1.77,512.1,15959334
4189,359,15959968,836,L,1231.4,529.8,45,8.05,574.2,15960012
4190,384,15960875,1120.1,L,857.8,567.8,55,9.48,962.3,15960929
4191,471,15961054,842.9,L,1129.1,988.5,56,11.43,494.4,15961109
4192,153,15961936,801.1,L,850.2,518.2,30,1,522,15961965
4193,93,15962304,799.7,L,801,529.5,55,0.22,540.3,15962358
4194,79,15962383,865.4,L,854.7,500.7,7,0.3,491,15962389
4195,144,15963258,933.7,L,850.8,503.7,23,1.76,528.3,15963280
4196,82,15964188,901,L,893,521.2,17,0.97,567.9,15964204
4197,100,15964764,895.6,L,907.7,572.1,28,0.52,550,15964791
4198,415,15965337,523.6,L,884.9,555.9,49,7.39,490.9,15965385
4199,514,15965589,1330.6,L,513.9,501,64,16.31,548.8,15965652
4200,525,15966076,501.1,L,1380.7,556,70,17.56,477.6,15966145
4201,185,15966446,636.1,L,509.6,495.6,28,2.66,536.5,15966473
4202,115,15966941,677.8,L,632.1,538.4,23,1.36,587.7,15966963
4203,266,15967213,1140.6,L,684.8,600.5,58,9.28,667.1,15967270
4204,273,15967552,923.6,L,1144,664.3,43,4.6,607.8,15967594
4205,183,15968480,833.4,L,903.7,612.7,31,1.54,584.1,15968510
4206,52,15968863,838.9,L,817.5,577.4,9,0.44,575.4,15968871
4207,57,15969220,860.7,L,862.5,539.6,7,0.35,556.4,15969226
4208,61,15969261,855.3,L,858.7,541.8,7,0.48,564.9,15969267
4209,116,15969503,914.7,L,851,568.9,19,1.29,567.6,15969521
4210,181,15970139,830.3,L,920.5,568.9,25,1.84,577.5,15970163
4211,116,15971061,900.1,L,934.3,580,26,0.79,561.6,15971086
4212,154,15971657,794.9,L,901.5,581.3,27,2.25,552.2,15971683
4213,72,15971967,837.6,L,803.3,549.4,13,0.7,551.8,15971979
4214,405,15972204,510.1,L,840.9,556.3,43,6.64,564.4,15972246
4215,205,15972461,391.4,L,524.2,560.3,25,2.62,561.6,15972485
4216,530,15972629,1339.8,L,400.5,568.1,56,18.59,533.6,15972684
4217,205,15972899,1415.8,L,1353.3,537.1,30,1.7,594.3,15972928
4218,1152,15973815,807.9,L,1396.8,589.7,305,11.8,591.4,15974119
4219,301,15975320,529.3,L,822.3,575.9,42,5.88,589.5,15975361
4220,128,15975609,649.2,L,563,594.4,23,1.73,597.4,15975631
4221,280,15975879,970.2,L,660.9,584.8,44,6.25,571.1,15975922
4222,129,15976194,894.2,L,962.1,575.3,23,1.41,562.2,15976216
4223,46,15976633,906.9,L,891.7,563.9,7,0.32,568.3,15976639
4224,100,15976969,971,L,922.3,554.5,20,0.99,558.9,15976988
4225,187,15977233,895.7,L,965.8,560.3,30,1.5,537.3,15977262
4226,62,15978503,894.4,L,901.9,573.7,19,0.22,581.6,15978521
4227,261,15979036,540.6,L,897.3,582.2,45,7.31,514.8,15979080
4228,267,15979328,370.1,L,558.1,516.9,27,3.72,508.2,15979354
4229,512,15979460,1285.9,L,362.7,506.1,67,18.28,511.6,15979526
4230,381,15980093,582,L,1287.6,521.1,71,14.15,549.2,15980163
4231,258,15982995,951.1,L,616,561.5,49,6.77,554.2,15983043
4232,969,15984668,853.7,L,964.7,559.9,178,2.26,563.2,15984845
4233,44,15985076,873.1,L,874.5,575.9,14,0.45,553.9,15985089
4234,420,15986132,472.5,L,889.9,541.9,54,8.37,534.5,15986185
4235,506,15986543,1325.7,L,469.3,555.4,57,17.07,508.4,15986599
4236,573,15987259,402.8,L,1312.1,499.9,60,18.08,569.2,15987318
4237,127,15987593,552.5,L,425.6,577,31,2.56,553,15987623
4238,250,15987804,366.7,L,557.7,564,30,3.76,566.1,15987833
4239,200,15988568,728.9,L,391.3,579.6,76,8.79,868.1,15988643
4240,305,15989115,1722.4,L,746.8,858.1,85,18.85,978.6,15989199
4241,237,15989444,1843.1,L,1705.6,958.7,43,3.43,1084.4,15989486
4242,350,15989857,830.7,L,1861.3,1095.1,114,22.11,565.2,15989970
4243,74,15991921,884.6,L,855.4,557.3,17,0.6,562.1,15991937
4244,166,15992299,835.2,L,889.5,572.6,33,1.2,549.8,15992331
4245,138,15992634,884.1,L,831.8,557.4,24,1.06,557.8,15992657
4246,372,15993022,555,L,888.2,558.2,51,6.79,506.5,15993072
4247,117,15993425,625.5,L,551.2,523.3,21,1.58,497.6,15993445
4248,480,15993548,1394.9,L,638.1,501.9,54,15.15,494.9,15993601
4249,270,15993831,1248.3,L,1398,501.9,25,3,501.9,15993855
4250,63,15994128,1286,L,1271.4,514.5,12,0.62,541.4,15994139
4251,507,15994318,547.4,L,1289.8,540.2,53,14.85,550.2,15994370
4252,193,15994683,470.7,L,558.7,560.8,31,2.5,649.2,15994713
4253,60,15995213,448.4,L,455.8,656.3,18,0.83,697.2,15995230
4254,417,15996244,1315.6,L,427.8,666.5,67,17.72,554.9,15996310
4255,374,15996910,835.3,L,1333,563.8,53,10.06,527.5,15996962
4256,100,15997607,854.3,L,855.1,543.9,23,1.36,610.2,15997629
4257,149,15998014,936.4,L,841.1,604.7,23,1.94,610.2,15998036
4258,102,15998743,868.1,L,917.2,593.1,23,1.12,568.4,15998765
4259,347,15999877,415.9,L,847,555.7,45,8.73,485.9,15999921
4260,336,16000207,981.7,L,434.1,498.3,54,10.96,503.4,16000260
4261,363,16000301,1296.5,L,1001.5,500,43,5.98,520.4,16000343
4262,585,16000682,423.2,L,1345,526.6,57,18.27,515.2,16000738
4263,225,16001437,722.5,L,460,505.1,48,6.61,704.5,16001484
4264,1382,16002401,477.2,L,715.5,723.1,211,5.34,601,16002611
4265,273,16002675,775.6,L,510.7,583.3,49,5.31,582,16002723
4266,515,16003180,1775.4,L,831.8,569.7,80,20.02,1000.1,16003259
4267,158,16003518,1857.3,L,1787.5,1001.1,24,2.08,1090.7,16003541
4268,465,16003788,867.5,L,1872.1,1090,79,22.05,522.7,16003866
4269,186,16005593,882.9,L,812.2,549.9,32,1.47,565.5,16005624
4270,70,16005766,885.6,L,903.7,566.6,19,0.37,563.6,16005784
4271,54,16006178,883.6,L,877.9,572,19,0.39,554.1,16006196
4272,359,16006730,473.1,L,890.1,555.5,53,8.37,531.8,16006782
4273,505,16006980,1233.4,L,466.2,541.5,61,15.32,552.6,16007040
4274,151,16008044,1206.7,L,1239.8,559.5,22,2.1,657.4,16008065
4275,1212,16008328,547.2,L,1188.7,686.2,137,13.19,534.6,16008464
4276,246,16009384,931.3,L,599.2,479.9,46,6.73,491.8,16009429
4277,371,16009717,1370.1,L,931.2,496.9,62,9.29,637.7,16009778
4278,407,16010443,824.6,L,1383.1,656.6,65,11.62,504.5,16010507
4279,121,16012672,879.8,L,831.4,537.4,23,1.06,557,16012694
4280,102,16013064,871.2,L,890.9,552.2,28,0.4,553.5,16013091
4281,291,16013614,488.6,L,861,548.5,46,7.48,532.4,16013659
4282,410,16013937,1181.5,L,505.2,543.1,54,13.63,481.5,16013990
4283,233,16014221,1376.2,L,1190.5,485.2,48,3.86,533.6,16014268
4284,368,16015060,933.2,L,1374.7,535.9,50,9.76,739,16015109
4285,178,16017025,1046.9,L,921.3,731.3,34,2.6,703.1,16017058
4286,359,16018053,639.6,L,1055.5,700.7,56,9.48,484.1,16018108
4287,283,16019326,844,L,1011.8,589.2,28,3.49,553.4,16019353
4288,63,16019596,879,L,850.6,557.6,11,0.58,560.8,16019606
4289,218,16019997,796.9,L,882,569.3,37,1.92,528.7,16020033
4290,310,16020560,1216.2,L,778.5,535.4,56,8.87,519.7,16020615
4291,480,16020848,484,L,1240,527.3,112,15.11,504.4,16020959
4292,303,16021806,1084.9,L,495.8,505.7,63,12.52,713.7,16021868
4293,144,16022395,1167.4,L,1086.7,724.5,61,2.53,628.8,16022455
4294,358,16023171,761,L,1157.4,639.2,49,8.42,514,16023219
4295,204,16026349,881,L,804.1,512.4,30,1.71,546,16026378
4296,124,16026642,876.1,L,904.9,558.6,28,0.6,553.2,16026669
4297,52,16027095,860.9,L,860.4,555.5,23,0.76,518.8,16027117
4298,391,16027368,473,L,860,518.7,54,7.85,462.9,16027421
4299,513,16027620,1302.9,L,469.1,473.7,66,16.67,541.7,16027685
4300,346,16028191,824.1,L,1340.3,559.7,62,10.42,608,16028252
4301,105,16033092,890.4,L,835.3,556.1,20,1.12,552.9,16033111
4302,422,16034233,448.9,L,897.2,563.9,45,9,530.7,16034277
4303,507,16034526,1363.4,L,453.9,537.9,59,18.05,545.4,16034584
4304,571,16034866,493.6,L,1376.1,554.8,68,17.53,557.1,16034933
4305,463,16035733,1502.4,L,502.2,567.3,71,19.74,532.1,16035803
4306,461,16039921,880.7,L,1339.8,518.3,54,9.28,549.5,16039974
4307,103,16040160,922.8,L,884.9,558.4,21,0.82,571.8,16040180
4308,106,16040341,902.3,L,931.4,562.7,27,0.6,556.7,16040367
4309,156,16041244,692,L,889.4,561.2,41,4.05,531.5,16041284
4310,296,16041411,461.4,L,705.6,545.4,38,4.93,509.7,16041448
4311,530,16041630,1447.6,L,474.2,515.9,59,19.26,523.6,16041688
4312,208,16042330,1294.8,L,1437.6,526.4,24,2.89,502.5,16042353
4313,124,16042377,1145.5,L,1238.2,488.6,21,1.88,486.8,16042397
4314,132,16042426,871.9,L,1064.6,489.5,50,3.93,481.4,16042475
4315,181,16042563,680,L,856,477.3,41,3.57,471,16042603
4316,267,16042774,926.2,L,700,471.5,33,4.89,553.6,16042806
4317,1655,16043060,1071.2,L,965.6,578.9,257,2.2,555.2,16043316
4318,304,16043484,1428.9,L,1077.7,534.3,46,7.09,575.9,16043529
4319,342,16044150,1912.6,L,1434.2,578.8,69,10.94,897.9,16044218
4320,567,16044440,984.5,L,1907.4,922.1,78,19.86,456.6,16044517
4321,1115,16046114,828.6,L,966.9,473.1,205,5.04,677.4,16046318
4322,320,16046919,895.6,L,1116.7,499.4,30,4.54,529.7,16046948
4323,145,16047410,845.4,L,889.8,551.2,30,0.97,567.9,16047439
4324,367,16048068,487.1,L,834.8,570.5,49,7.01,533,16048116
4325,451,16048329,1356.4,L,473.5,543.9,69,17.58,494.6,16048397
4326,270,16048938,1132.6,L,1377.4,496.6,39,4.96,470.5,16048976
4327,285,16049477,847.3,L,1105.7,459.6,39,5.89,588.7,16049515
4328,120,16050115,928.3,L,859.8,609,19,1.4,616.8,16050133
4329,299,16050447,641.1,L,928,602.8,44,6.03,687.3,16050490
4330,227,16050840,938.7,L,695,688.5,43,5.12,618.1,16050882
4331,212,16052182,799,L,923.4,639.4,24,2.61,606.8,16052205
4332,221,16052635,987,L,817.1,605.8,30,3.44,606,16052664
4333,198,16053810,929.3,L,815.1,585,24,2.32,587.8,16053833
4334,110,16053976,883.2,L,923.5,572.2,23,0.86,559.6,16053998
4335,333,16054930,502.5,L,871.2,567.9,43,7.45,526,16054972
4336,504,16055181,1282.8,L,520.4,524.5,64,15.23,536.1,16055244
4337,564,16055729,460.8,L,1308.1,542.2,59,16.87,516.2,16055787
4338,1373,16056397,1117.6,L,514.3,538.3,174,12.15,589.6,16056570
4339,1465,16057304,811.6,L,1129.2,627.8,180,7.46,444.9,16057483
4340,206,16060676,867.8,L,802.3,647.8,27,2.56,541,16060702
4341,354,16061807,515.6,L,883.1,560,42,7.42,524.6,16061848
4342,470,16062069,1306.7,L,536.4,539.5,54,15.39,544.7,16062122
4343,457,16067850,877.8,L,1248.6,544.1,50,7.51,538.4,16067899
4344,397,16069423,427.9,L,906.8,563.1,46,9.61,522.5,16069468
4345,495,16069712,1221.9,L,436,514.9,53,15.68,538,16069764
4346,556,16070624,464.7,L,1222.3,541.5,64,15.11,563.1,16070687
4347,379,16075036,884.8,L,493.4,565.4,38,7.89,529,16075073
4348,377,16077289,1313.5,L,921.5,536.5,40,7.92,543.2,16077328
4349,244,16077770,1214.5,L,1349.7,555.2,38,2.86,511.3,16077807
4350,50,16078226,1260.1,L,1241.7,514.5,8,0.38,518.5,16078233
4351,466,16078370,474.8,L,1263.8,522.8,58,15.74,538.6,16078427
4352,72,16078749,454.3,L,492.7,556.5,41,0.89,579.8,16078789
4353,123,16078929,560.7,L,452.6,572.7,26,2.26,608.9,16078954
4354,224,16079126,909.9,L,578.3,595,46,6.69,617.5,16079171
4355,398,16079323,1661.9,L,914.5,610,70,15.35,846.1,16079392
4356,1081,16079462,1866.6,L,1680.6,865.9,185,3.45,882.5,16079646
4357,139,16079814,1934.6,L,1855.7,876.3,32,2.93,1013.6,16079845
4358,479,16080049,921.8,L,1924.1,1000.1,76,21.22,519.2,16080124
4359,134,16080735,995.3,L,922.7,536.2,22,1.75,581.7,16080756
4360,1321,16080877,603.9,L,996.8,604.2,185,7.96,564.8,16081061
4361,970,16081405,NA,L,674.5,536.5,79,NA,NA,16081483
4362,473,16081982,1105.3,L,343.9,473.2,67,15.2,549.4,16082048
4363,356,16082198,944.7,L,1113.5,550.8,36,3.44,536.7,16082233
4364,211,16082479,831.2,L,917.4,553.5,32,2.21,488.5,16082510
4365,132,16082892,862.8,L,818.5,507.1,30,0.9,507.8,16082921
4366,371,16083295,518.9,L,887.2,513.3,43,7.45,480.3,16083337
4367,278,16083798,337.5,L,532.3,501.8,28,3.9,537.4,16083825
4368,382,16083993,853.6,L,336.5,547.3,54,10.27,545.7,16084046
4369,395,16084082,1204.9,L,886.5,543.3,46,6.45,536.9,16084127
4370,559,16084687,486.3,L,1226.4,557.1,61,14.79,553.2,16084747
4371,63,16084983,478.6,L,476.6,556.8,18,0.61,526.9,16085000
4372,190,16085850,280.2,L,460.8,536.3,39,3.54,553.6,16085888
4373,223,16086389,596.1,L,300.4,535,43,5.82,553.6,16086431
4374,242,16086860,873,L,617.6,541.7,46,5.16,541.6,16086905
4375,212,16087231,1082.1,L,885.1,539.2,40,4.01,534.3,16087270
4376,129,16087548,977.9,L,1081.8,564.2,60,2.11,557.5,16087607
4377,251,16087948,894.5,L,1012.2,530,36,2.41,517.3,16087983
4378,107,16088408,964.2,L,895.8,512.5,25,1.4,519.4,16088432
4379,193,16089015,872.4,L,968.2,531.4,25,2.06,564.5,16089039
4380,93,16089239,922.2,L,881.2,566.9,21,0.83,567.4,16089259
4381,154,16089469,875.4,L,924.2,568.8,31,0.99,568.9,16089499
4382,110,16089668,913.1,L,868.7,569.4,22,0.9,570.9,16089689
4383,188,16089916,791.1,L,905.2,565.7,25,2.61,507.1,16089940
4384,358,16090176,397.6,L,800.2,511.3,53,8.04,521.8,16090228
4385,506,16090447,1234.5,L,391.5,539.6,65,16.77,508.4,16090511
4386,119,16090817,1317.8,L,1267.2,505.5,21,1.12,528.5,16090837
4387,308,16091163,959.5,L,1301.3,526.8,48,6.92,545.1,16091210
4388,246,16091423,754.3,L,957.7,544.4,45,4.13,552.6,16091467
4389,168,16091679,671.8,L,765.8,548.6,21,1.9,556.7,16091699
4390,74,16092007,715.9,L,671.3,558.6,16,0.98,577.8,16092022
4391,52,16092331,715.2,L,733.6,580.4,18,0.37,579.1,16092348
4392,60,16092637,754.9,L,726.7,572.7,11,0.57,571.4,16092647
4393,166,16092898,873.3,L,771.1,558,22,2.08,553.4,16092919
4394,69,16093190,877.3,L,892.9,533.8,19,0.35,526.8,16093208
4395,172,16093635,786.8,L,888.8,533.2,23,2.07,530.2,16093657
4396,183,16093919,911.3,L,794.9,526.8,23,2.37,525.8,16093941
4397,202,16094370,795.5,L,912.1,513.1,25,2.37,515.7,16094394
4398,139,16094779,892.4,L,816.8,506.6,23,1.55,514.5,16094801
4399,70,16095195,862.1,L,885.1,503.3,21,0.54,516.1,16095215
4400,83,16095912,894,L,884.5,507.7,20,1.09,560,16095931
4401,100,16096175,859.8,L,893.7,557.7,23,0.71,566.7,16096197
4402,76,16096423,922.6,L,881.7,567.1,15,0.83,565.6,16096437
4403,160,16096653,866.6,L,920.9,563,32,1.11,557.2,16096684
4404,134,16096867,912,L,867.1,559.9,31,0.96,546,16096897
4405,371,16097031,479.5,L,916.8,550.9,45,8.79,533,16097075
4406,521,16097279,1386.6,L,494.5,548.9,68,17.7,539,16097346
4407,300,16097779,492.6,L,1430.5,549.6,121,18.63,630.2,16097899
4408,294,16098053,248.4,L,508.7,626.7,48,5.09,658.1,16098100
4409,297,16098647,991.2,L,302.5,641.3,68,13.6,640.4,16098714
4410,990,16099281,522.1,L,999.7,678.3,222,9.72,594.8,16099502
4411,1138,16099784,592.8,L,570.5,576,203,0.49,586.6,16099986
4412,209,16100577,805.3,L,616.3,559.8,33,3.81,559.3,16100609
4413,141,16100904,743.4,L,812.3,570.1,24,1.43,555.3,16100927
4414,202,16101657,626.5,L,752.1,555.4,25,2.54,548.8,16101681
4415,60,16102576,699.2,L,711.1,541.3,20,0.24,541.6,16102595
4416,242,16102756,875.6,L,705.4,540.5,28,3.48,562.7,16102783
4417,59,16103084,849.4,L,878.2,566.3,11,0.59,563.1,16103094
4418,421,16104075,384.7,L,856,562.7,54,9.49,497.5,16104128
4419,529,16104307,1304,L,378.8,520.7,65,18.33,499.5,16104371
4420,193,16105207,1139.6,L,1344.1,525.7,38,4.12,525.9,16105244
4421,198,16105480,902.6,L,1134.7,518.6,43,4.76,552.7,16105522
4422,369,16106233,920.3,L,914.6,543.1,1361,0.77,580,16107593
4423,79,16107645,904.6,L,916.6,580.7,20,0.56,556,16107664
4424,1039,16108061,781.6,L,933.5,584.5,105,3.55,499,16108165
4425,607,16108419,867.7,L,815.2,496.4,177,1.75,563.8,16108595
4426,139,16109872,868.2,L,915.9,516.4,30,1,527.6,16109901
4427,55,16110113,872.7,L,852.8,525.7,12,0.56,544.6,16110124
4428,108,16110405,853,L,873.6,546.1,28,0.44,539,16110432
4429,309,16110654,544.4,L,844.2,541.6,44,6.47,428.8,16110697
4430,208,16111692,739.4,L,548.7,469.7,48,4.25,559.5,16111739
4431,209,16111884,887.6,L,760,566.9,26,2.6,576.2,16111909
4432,53,16112251,875.3,L,887.4,588.5,17,0.31,579.1,16112267
4433,94,16112585,863.3,L,874.2,578.4,27,0.39,563,16112611
4434,76,16112880,878.6,L,856.1,570.1,20,0.52,582.6,16112899
4435,408,16113191,457.9,L,890.9,573.3,44,8.88,481.3,16113234
4436,91,16113463,453.2,L,464.9,488.7,17,1.02,537.5,16113479
4437,495,16113646,1333.5,L,452.2,531.7,58,17.51,557.7,16113703
4438,45,16114372,1348.4,L,1332.2,574.3,9,0.33,576.9,16114380
4439,287,16114533,952.5,L,1337.6,579.1,52,7.79,545.4,16114584
4440,204,16114718,824.9,L,958.2,550,25,2.71,551.2,16114742
4441,241,16115284,992.9,L,823.4,552.9,27,3.45,566.9,16115310
4442,71,16115836,976.5,L,985.7,557.5,25,0.19,556.2,16115860
4443,657,16116275,946.9,L,1004.2,570.7,183,1.32,601.2,16116457
4444,137,16117759,932.3,L,956.5,574.5,31,0.58,559.2,16117789
4445,92,16118694,910.9,L,928.5,559.9,26,0.49,543.3,16118719
4446,45,16119057,896.3,L,906.8,554,16,0.35,567.5,16119072
4447,388,16120102,446.9,L,900.2,568.6,55,9.11,527.5,16120156
4448,520,16120321,1310.9,L,436.1,536,67,17.4,507.8,16120387
4449,457,16120745,676.1,L,1339.8,513.4,59,13.33,504.7,16120803
4450,359,16120952,469.3,L,680,510,38,4.3,552.1,16120989
4451,201,16121444,679.7,L,460.6,556.4,44,4.49,609.1,16121487
4452,194,16121684,925.7,L,694.6,608.5,46,4.71,638.7,16121729
4453,173,16122432,1108,L,939.5,626.7,37,3.45,651.4,16122468
4454,211,16122798,970.3,L,1100.3,647.1,26,2.63,643.1,16122823
4455,135,16123261,1064.7,L,994.1,648.3,20,1.44,655.1,16123280
4456,162,16123527,1183.4,L,1057.1,637.9,26,2.55,640.4,16123552
4457,209,16123794,1435,L,1187.3,624.1,42,4.94,633.3,16123835
4458,222,16124098,1692.4,L,1433.5,633.7,47,5.82,784.5,16124144
4459,457,16124334,905.4,L,1722.1,771.2,84,16.73,519.7,16124417
4460,219,16124914,1022.9,L,900.8,522.9,26,2.67,571.1,16124939
4461,155,16125766,893.3,L,946.4,564.8,29,1.13,549.3,16125794
4462,346,16126905,513,L,890.3,567.6,41,7.58,560.4,16126945
4463,435,16127136,1214.3,L,516.5,570.4,61,14,522,16127196
4464,534,16127465,391.3,L,1249.3,530.3,58,17.04,526,16127522
4465,261,16127975,695.9,L,406,524.5,40,5.78,541.8,16128014
4466,290,16128292,1135.2,L,727.1,536.4,49,8.34,591.3,16128340
4467,615,16129061,1032.4,L,1139.1,619.2,230,2.46,562,16129290
4468,222,16132555,854.7,L,993.9,546.9,27,2.83,541.7,16132581
4469,124,16132740,909.4,L,860.1,546.7,22,1.09,568.1,16132761
4470,122,16132989,872.3,L,908.7,559.5,29,0.81,543.7,16133017
4471,67,16133318,887.2,L,862.1,554.8,19,0.54,562.8,16133336
4472,87,16133762,932.2,L,889.2,566.3,30,1.25,523.1,16133791
4473,419,16133890,475.5,L,929.1,535.2,55,9.1,547.7,16133944
4474,445,16134346,1220.8,L,467.6,552.2,55,15.16,467.9,16134400
4475,561,16134714,461.1,L,1233.1,469,63,15.61,595.5,16134776
4476,122,16134991,417.6,L,463.9,600.5,21,1.16,564.4,16135011
4477,487,16135244,1272.2,L,420.2,565.9,55,17.07,463.4,16135298
4478,165,16135774,965.8,L,1293.5,470.2,102,7.44,636.1,16135875
4479,87,16137650,1019.4,L,950.2,614.4,23,1.52,586.7,16137672
4480,93,16139540,920.5,L,882.7,548.3,20,0.78,553.5,16139559
4481,77,16139938,910.8,L,928.6,554.9,20,0.38,549,16139957
4482,401,16140638,472.2,L,899.8,553.9,53,8.57,548.1,16140690
4483,502,16140948,1300.7,L,459.2,546.2,56,16.75,541.4,16141003
4484,597,16141335,454.4,L,1332.6,547.8,63,17.44,548.4,16141397
4485,118,16141659,398.9,L,459.8,567.9,21,1.26,549.1,16141679
4486,60,16141998,372.3,L,398.1,553.8,10,0.53,561.5,16142007
4487,387,16142620,1393.3,L,380,570.5,81,20.18,747.5,16142700
4488,279,16142917,1636,L,1400.9,745.1,40,4.78,821.1,16142956
4489,318,16143177,1917.9,L,1636.7,823.8,37,6.48,1031.2,16143213
4490,456,16144402,917.1,L,1881,1040.9,87,19.46,697,16144488
4491,154,16146354,909.5,L,914.6,678.8,24,2.23,569.7,16146377
4492,35,16146600,912.7,L,917.8,568.3,6,0.2,559.9,16146605
4493,391,16147490,484.9,L,913.1,555.7,47,8.69,492.8,16147536
4494,499,16147773,1333.8,L,495.8,491.5,66,16.7,516.7,16147838
4495,256,16149109,1174.3,L,1340.9,528.7,26,3.38,548.5,16149134
4496,657,16150215,860.9,L,1167.5,607.4,198,6.26,568.8,16150412
4497,256,16150721,1082.8,L,863.4,560.9,36,4.46,563.6,16150756
4498,632,16151046,1032.9,L,1091.9,572.7,204,1.37,540.4,16151249
4499,276,16151639,881.6,L,1049.9,535.3,27,3.43,545.9,16151665
4500,196,16152464,953,L,869.7,550.3,32,1.71,538.7,16152495
4501,228,16153031,859.4,L,957.5,560.1,32,2,550.4,16153062
4502,90,16153249,898,L,849.9,545.4,16,1,556,16153264
4503,86,16153592,887.1,L,905,549.6,26,0.51,532,16153617
4504,114,16153851,927.9,L,882.2,535.9,23,0.96,546.9,16153873
4505,347,16154337,434.1,L,930.7,534.9,49,10.05,466.4,16154385
4506,515,16154549,1290.6,L,452.6,469.4,54,16.73,504.7,16154602
4507,350,16156285,756.7,L,1286.8,526.4,65,10.7,515.7,16156349
4508,61,16158008,806.1,L,787.4,520.7,16,0.59,542.5,16158023
4509,52,16158668,826.5,L,808.2,549,7,0.37,547.1,16158674
4510,158,16160189,927.9,L,832,547.6,23,1.96,555.3,16160211
4511,104,16160503,902.2,L,922.9,549.2,26,0.44,543.2,16160528
4512,331,16161198,539.3,L,900.8,548.3,43,7.39,487.1,16161240
